ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
15,Hawaii,HI,15001,Hawaii County,15001020100,Census Tract 201; Hawaii County; Hawaii,97.064446654332,4499,472,2089,161,1644,141,818,213,183,104,367,95,268,107,210,97,890,144,840,192,754,148,68,42,204,94,3555,505,6,5,10,12,83,41,89,36,18,5,18.3,4.3,7.7,3.9,22.3,5.5,8.1,3.1,4.7,2.0,19.8,3.7,18.7,3.1,16.9,3.4,4.1,2.5,4.7,2.1,79.0,7.6,0.2,0.2,0.5,0.6,5.0,2.5,5.4,2.1,0.4,0.1,0.6792,0.7725,0.4693,0.6854,0.691,3.2974,0.7844,0.4554,0.4671,0.8561,0.5613,0.6948,3.0347,0.8019,0.4014,0.4014,0.4014,0.2075,0.8278,0.3561,0.5637,0.5352,2.4903,0.6675,9.2238,0.7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851,318,91,5,7,542,190,1132,249,0,12,553,229,1315,342,8,10,19.3,5.4,0.1,0.1,12.0,4.0,25.2,5.0,0.0,0.7,12.3,4.8,29.2,6.2,0.2,0.2
15,Hawaii,HI,15007,Kauai County,15007040702,Census Tract 407.02; Kauai County; Hawaii,11.381994680786,5494,616,2115,171,1765,192,818,284,48,44,407,173,194,69,106,81,1170,243,1248,302,496,165,30,34,173,106,4121,675,45,52,0,17,108,63,123,85,16,4,14.9,4.9,1.8,1.6,23.1,9.5,5.2,1.8,1.9,1.5,21.3,4.6,22.7,4.3,9.1,3.0,1.7,1.9,3.4,2.1,75.0,9.0,2.1,2.5,0.0,1.5,6.1,3.5,7.0,4.7,0.3,0.1,0.5755,0.1635,0.4906,0.4531,0.2972,1.9799,0.3175,0.5446,0.6596,0.2736,0.2807,0.6103,2.3688,0.4198,0.3545,0.3545,0.3545,0.3632,0.0,0.4245,0.6274,0.4859,1.901,0.434,6.6042,0.3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5364,162,80,24,29,411,187,1714,391,0,17,510,367,1462,472,0,17,9.2,4.5,0.4,0.5,7.5,3.4,31.2,6.1,0.0,0.6,9.3,6.7,26.6,7.1,0.0,0.6
15,Hawaii,HI,15007,Kauai County,15007040800,Census Tract 408; Kauai County; Hawaii,121.222453425884,4091,509,1251,122,1084,125,838,401,109,86,264,100,525,134,200,129,748,171,807,250,544,141,53,48,463,171,3770,529,16,25,0,12,151,62,40,32,0,12,20.5,9.5,4.7,3.7,24.4,8.8,17.6,4.4,4.9,3.1,18.3,4.2,19.7,4.4,13.3,3.5,4.9,4.4,11.8,4.1,92.2,6.0,1.3,2.0,0.0,2.6,14.0,5.5,3.7,3.0,0.0,0.3,0.7358,0.5355,0.5354,0.9343,0.7099,3.4509,0.8365,0.3779,0.5211,0.6415,0.6462,0.9249,3.1116,0.8349,0.7887,0.7887,0.7887,0.309,0.0,0.8184,0.4387,0.0,1.5661,0.316,8.9173,0.7109,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2215,91,51,0,12,218,190,2519,503,6,10,437,260,590,271,0,12,8.4,4.7,0.0,0.8,5.3,4.3,61.6,9.2,0.1,0.2,10.7,6.2,14.4,6.7,0.0,0.8
15,Hawaii,HI,15007,Kauai County,15007040900,Census Tract 409; Kauai County; Hawaii,90.245286104028,5172,650,2145,136,1745,146,689,292,80,59,372,128,405,188,141,97,1077,194,1083,297,410,147,60,38,140,86,4433,686,51,43,0,17,53,37,123,72,81,13,13.5,5.4,3.1,2.3,21.3,7.1,11.0,4.6,2.8,1.8,20.8,3.3,20.9,4.2,8.1,2.7,3.4,2.2,2.8,1.7,85.7,7.7,2.4,2.0,0.0,1.5,3.0,2.1,7.0,4.2,1.6,0.2,0.5165,0.3436,0.4292,0.8216,0.4481,2.559,0.5071,0.5211,0.5728,0.2005,0.4741,0.5469,2.3154,0.4009,0.5516,0.5516,0.5516,0.3868,0.0,0.25,0.6274,0.7512,2.0154,0.4764,7.4414,0.5142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625,235,86,0,17,680,213,1134,261,12,14,848,332,1759,448,0,17,13.5,4.8,0.0,0.6,13.1,4.1,21.9,5.2,0.2,0.3,16.4,5.8,34.0,6.7,0.0,0.6
15,Hawaii,HI,15007,Kauai County,15007041200,Census Tract 412; Kauai County; Hawaii,67.485519153928,0,12,0,12,0,12,0,12,0,12,0,24,0,12,0,12,0,12,0,12,0,12,0,16,0,48,0,16,0,16,0,12,0,16,0,12,0,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
15,Hawaii,HI,15007,Kauai County,15007940000,Census Tract 9400; Kauai County; Hawaii,55.164980781706,4485,575,1427,127,1368,124,1019,310,73,35,151,56,196,65,186,107,927,140,943,240,553,149,40,23,49,72,3496,662,17,24,21,29,112,51,59,46,0,12,22.7,6.3,3.5,1.5,11.0,4.0,6.2,2.0,4.1,2.2,20.7,3.3,21.0,4.0,12.3,3.0,2.9,1.7,1.2,1.7,77.9,10.9,1.2,1.7,1.5,2.0,8.2,3.7,4.3,3.4,0.0,0.3,0.8019,0.3768,0.1226,0.5399,0.6132,2.4544,0.481,0.5,0.5822,0.5566,0.4292,0.2911,2.3591,0.4127,0.385,0.385,0.385,0.2948,0.9316,0.5613,0.4976,0.0,2.2853,0.5873,7.4838,0.5166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1970,174,73,0,12,290,121,325,98,0,12,1463,356,1304,309,114,143,12.7,5.5,0.0,0.7,6.5,2.5,7.2,2.4,0.0,0.7,32.6,6.2,29.1,5.8,2.5,3.1
15,Hawaii,HI,15009,Maui County,15009030100,Census Tract 301; Maui County; Hawaii,214.387737449738,1164,242,775,140,500,139,214,109,71,67,186,84,27,22,25,26,290,97,149,83,136,57,8,16,0,48,877,272,0,16,0,12,46,34,17,23,0,12,18.9,8.9,10.8,9.3,37.2,13.2,3.0,2.3,2.1,2.2,24.9,8.5,12.8,6.3,11.7,5.2,1.6,3.2,0.0,4.4,75.3,17.3,0.0,2.1,0.0,4.1,9.2,6.3,3.4,4.8,0.0,1.0,0.6981,0.9123,0.816,0.277,0.3373,3.0407,0.6872,0.7347,0.1714,0.4953,0.2618,0.0,1.6632,0.1038,0.3568,0.3568,0.3568,0.0,0.0,0.6156,0.4151,0.0,1.0307,0.1604,6.0914,0.2867,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2493,75,51,0,12,108,108,27,31,23,28,414,199,305,175,0,12,15.0,9.6,0.0,2.8,9.3,8.6,2.3,2.7,2.0,2.3,35.6,15.9,26.2,14.7,0.0,2.8
15,Hawaii,HI,15009,Maui County,15009030201,Census Tract 302.01; Maui County; Hawaii,45.603768229132,2838,496,1181,141,1054,152,466,168,93,73,247,122,120,76,260,211,766,216,372,171,270,105,39,58,0,48,1099,668,0,16,0,12,103,84,22,27,0,12,16.5,5.2,6.5,4.8,23.4,11.1,5.0,3.0,9.3,7.2,27.0,6.6,13.1,5.4,9.7,3.7,3.7,5.5,0.0,1.8,38.7,22.5,0.0,1.4,0.0,2.7,9.8,7.8,2.1,2.6,0.0,0.4,0.6226,0.6943,0.5024,0.4319,0.9458,3.197,0.7512,0.8286,0.1831,0.3184,0.5165,0.0,1.8466,0.1533,0.0258,0.0258,0.0258,0.0,0.0,0.6462,0.2877,0.0,0.9339,0.1321,6.0033,0.263,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1027,131,88,7,11,297,178,163,97,0,12,235,154,397,181,0,12,12.4,8.5,0.2,0.4,10.5,5.6,5.7,3.5,0.0,1.1,8.3,5.2,14.0,6.7,0.0,1.1
15,Hawaii,HI,15009,Maui County,15009030203,Census Tract 302.03; Maui County; Hawaii,6.135528349104,4575,795,1644,227,1509,195,593,335,162,101,296,137,147,106,302,215,823,263,1073,324,484,232,87,69,41,64,1870,1042,0,16,0,12,104,74,59,68,0,12,13.1,7.0,7.5,4.2,19.6,8.7,4.5,3.1,6.6,4.5,18.0,5.6,23.5,4.9,10.6,5.0,5.8,4.5,0.9,1.5,40.9,21.6,0.0,1.0,0.0,2.0,6.9,4.8,3.9,4.4,0.0,0.3,0.4953,0.7512,0.3892,0.3873,0.8585,2.8815,0.6256,0.3615,0.7136,0.4057,0.6958,0.1972,2.3738,0.4245,0.0446,0.0446,0.0446,0.0,0.0,0.4575,0.4693,0.0,0.9268,0.1274,6.2267,0.3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815,126,93,0,12,359,220,368,269,0,12,199,174,944,385,0,12,8.3,6.1,0.0,0.7,7.8,4.9,8.0,5.6,0.0,0.7,4.3,3.8,20.6,7.8,0.0,0.7
15,Hawaii,HI,15009,Maui County,15009030204,Census Tract 302.04; Maui County; Hawaii,8.112696459192,3861,694,1543,254,1350,260,239,131,150,105,223,126,622,447,124,82,388,125,1043,378,183,115,205,239,62,67,2461,842,0,16,0,12,158,128,0,12,0,12,6.2,3.2,7.1,5.1,16.5,8.8,23.6,14.1,3.2,2.2,10.0,3.3,27.0,7.7,4.7,3.0,15.2,17.5,1.8,1.9,63.7,18.6,0.0,1.0,0.0,2.1,11.7,9.2,0.0,2.4,0.0,0.3,0.1745,0.7275,0.283,0.9695,0.5189,2.6734,0.545,0.1291,0.8286,0.0425,0.9764,0.4225,2.3991,0.4387,0.2089,0.2089,0.2089,0.0,0.0,0.7311,0.0,0.0,0.7311,0.0849,6.0125,0.2701,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1944,141,129,0,12,894,588,451,188,0,12,95,132,1021,565,0,12,10.4,9.5,0.0,0.8,23.2,14.8,11.7,4.8,0.0,0.8,2.5,3.3,26.4,12.3,0.0,0.8
15,Hawaii,HI,15009,Maui County,15009030304,Census Tract 303.04; Maui County; Hawaii,42.660590289634,3603,554,1013,133,937,119,372,182,128,65,178,66,193,99,208,109,582,120,893,216,281,105,30,17,3,46,2606,634,0,16,5,7,148,62,1,2,0,12,10.4,4.8,7.2,3.5,19.0,6.6,7.7,3.2,5.8,3.1,16.2,2.8,24.8,4.6,7.8,2.7,3.2,1.8,0.1,1.3,72.3,13.6,0.0,1.6,0.5,0.7,15.8,6.3,0.1,0.2,0.0,0.3,0.375,0.737,0.3538,0.6455,0.8208,2.9321,0.6493,0.2958,0.7723,0.191,0.4528,0.0657,1.7776,0.1297,0.2981,0.2981,0.2981,0.0,0.8278,0.8491,0.1132,0.0,1.7901,0.4009,6.7979,0.3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2521,61,45,0,12,304,146,430,224,1,2,751,288,1120,284,0,12,6.5,4.6,0.0,0.9,8.4,3.8,11.9,6.0,0.0,0.1,20.8,6.5,31.1,6.7,0.0,0.9
15,Hawaii,HI,15009,Maui County,15009030305,Census Tract 303.05; Maui County; Hawaii,123.613029055514,5472,555,2475,202,2258,216,1045,337,105,87,662,191,159,87,302,233,1603,238,1096,236,361,177,117,79,26,68,2484,690,33,37,0,17,139,88,14,16,68,8,19.3,5.9,4.3,3.4,29.3,8.0,3.8,2.1,5.5,4.2,29.3,4.3,20.0,3.2,6.6,3.2,5.2,3.5,0.5,1.3,45.4,11.7,1.3,1.5,0.0,1.3,6.2,3.9,0.6,0.7,1.2,0.1,0.7075,0.4858,0.6462,0.3521,0.7665,2.9581,0.6588,0.8779,0.5329,0.1274,0.6557,0.1315,2.3254,0.408,0.0634,0.0634,0.0634,0.309,0.0,0.4292,0.1344,0.6995,1.5721,0.3208,6.919,0.4171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581,199,89,0,17,490,218,840,289,28,40,363,226,703,254,60,64,8.8,3.9,0.0,0.6,9.0,3.8,15.4,4.9,0.5,0.7,6.6,4.1,12.8,4.6,1.1,1.2
15,Hawaii,HI,15009,Maui County,15009030306,Census Tract 303.06; Maui County; Hawaii,9.456440299956,2133,347,1232,168,1008,174,656,229,41,63,486,171,30,34,116,96,565,190,222,127,268,111,44,41,0,48,809,459,17,28,0,12,8,16,0,12,4,3,30.8,9.5,3.6,5.1,48.2,14.8,1.7,2.0,5.5,4.3,26.5,7.6,10.4,5.2,12.6,5.4,4.4,4.0,0.0,2.3,37.9,20.6,1.4,2.3,0.0,2.6,0.8,1.6,0.0,3.2,0.2,0.1,0.8962,0.4005,0.9505,0.1385,0.7665,3.1522,0.7346,0.8075,0.0845,0.5802,0.5991,0.0,2.0713,0.2665,0.0235,0.0235,0.0235,0.3231,0.0,0.092,0.0,0.4484,0.8635,0.1085,6.1105,0.2915,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,799,113,73,25,40,215,110,208,94,0,12,0,12,344,148,17,27,11.2,6.8,1.2,2.0,10.1,5.2,9.8,4.1,0.0,1.5,0.0,1.5,16.1,6.0,0.8,1.3
15,Hawaii,HI,15009,Maui County,15009030307,Census Tract 303.07; Maui County; Hawaii,10.278068830874,1903,460,2635,197,809,164,230,140,136,106,116,58,32,28,11,16,893,223,161,99,285,157,0,16,28,51,348,606,523,167,3,5,6,15,6,9,0,12,12.1,6.8,20.5,13.0,14.3,6.6,2.0,1.7,0.6,0.9,46.9,8.9,8.5,4.6,15.0,6.3,0.0,2.0,1.5,2.7,18.3,31.5,19.8,6.2,0.1,0.2,0.7,1.8,0.7,1.2,0.0,0.6,0.4387,0.9905,0.217,0.1667,0.0991,1.912,0.2986,0.9977,0.0493,0.7547,0.0,0.3498,2.1515,0.2995,0.0,0.0,0.0,0.658,0.783,0.0802,0.1415,0.0,1.6627,0.3491,5.7262,0.2251,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7261,38,29,0,12,18,20,262,179,0,12,12,14,56,36,0,12,4.7,3.9,0.0,1.7,0.9,1.2,13.8,8.2,0.0,1.7,0.6,0.7,2.9,2.0,0.0,1.7
15,Hawaii,HI,15009,Maui County,15009030403,Census Tract 304.03; Maui County; Hawaii,7.324531388614,3687,495,1371,111,1310,115,334,108,29,23,185,70,117,95,52,35,767,182,772,220,718,270,30,39,25,50,2127,576,64,68,10,14,116,71,68,58,16,5,9.1,2.7,1.5,1.2,14.1,5.2,4.2,3.3,1.4,1.0,20.8,4.5,20.9,4.1,19.5,6.2,2.3,3.0,0.7,1.4,57.7,13.6,4.7,4.9,0.7,1.0,8.9,5.4,5.2,4.5,0.4,0.1,0.3255,0.1209,0.2075,0.3615,0.2099,1.2253,0.1137,0.5211,0.5728,0.9245,0.3538,0.1667,2.5389,0.5425,0.1526,0.1526,0.1526,0.467,0.8561,0.6014,0.5519,0.5352,3.0116,0.8113,6.9284,0.4194,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2227,132,55,5,8,441,186,325,140,2,4,713,438,614,275,27,40,10.1,4.1,0.1,0.2,12.0,5.1,8.8,4.1,0.1,0.1,19.3,10.4,16.7,7.4,0.7,1.1
15,Hawaii,HI,15009,Maui County,15009030404,Census Tract 304.04; Maui County; Hawaii,10.524131635474,6005,682,2063,148,1979,149,1001,385,137,66,512,149,321,151,326,152,1114,176,1297,394,818,189,83,65,120,92,4287,756,14,27,26,29,148,82,36,25,210,20,16.8,6.2,5.1,2.4,25.9,7.3,7.7,3.6,5.4,2.4,18.6,3.3,21.6,4.7,13.6,3.3,4.2,3.3,2.1,1.6,71.4,9.6,0.7,1.3,1.3,1.4,7.4,4.1,1.8,1.3,3.5,0.5,0.6297,0.5758,0.5637,0.6455,0.7571,3.1718,0.7441,0.3944,0.6244,0.6627,0.5802,0.4554,2.7171,0.6368,0.2864,0.2864,0.2864,0.2311,0.9222,0.5118,0.2594,0.8568,2.7813,0.7406,8.9566,0.7133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4498,271,109,21,27,1112,496,1211,331,10,17,660,371,1257,320,16,24,13.7,5.5,0.3,0.4,18.5,7.1,20.2,5.3,0.2,0.3,11.0,6.0,20.9,5.2,0.3,0.4
15,Hawaii,HI,15009,Maui County,15009030405,Census Tract 304.05; Maui County; Hawaii,15.134130055766,2395,777,768,168,712,191,177,83,38,37,46,51,142,158,53,64,489,189,327,123,81,56,0,16,0,48,1792,821,0,16,0,12,19,23,0,12,0,12,7.4,2.5,2.5,2.5,6.5,6.9,8.0,7.7,2.3,2.4,20.4,5.7,13.7,4.9,3.5,2.3,0.0,2.2,0.0,2.2,74.8,24.2,0.0,2.1,0.0,4.1,2.7,3.1,0.0,4.5,0.0,0.5,0.25,0.2464,0.0307,0.6737,0.3656,1.5664,0.2014,0.4859,0.2113,0.0212,0.0,0.0,0.7184,0.0,0.3474,0.3474,0.3474,0.0,0.0,0.2146,0.0,0.0,0.2146,0.0259,2.8468,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,77,48,0,12,173,159,559,253,0,12,72,77,788,552,200,313,10.8,7.9,0.0,1.3,7.2,5.4,23.3,12.7,0.0,1.3,3.0,3.2,32.9,15.7,8.4,11.5
15,Hawaii,HI,15009,Maui County,15009030406,Census Tract 304.06; Maui County; Hawaii,2.652382901586,6552,847,2452,192,2395,209,1213,638,150,103,410,182,190,142,187,163,1421,230,1143,458,683,221,46,55,112,145,4350,981,57,53,0,17,42,51,80,74,0,17,18.5,9.4,4.1,2.9,17.1,7.5,3.7,2.8,2.9,2.5,21.7,3.5,17.4,5.6,10.4,3.8,1.9,2.3,1.8,2.4,66.4,12.3,2.3,2.2,0.0,1.3,1.8,2.1,3.3,3.0,0.0,0.3,0.6934,0.4597,0.2877,0.3357,0.4693,2.2458,0.4194,0.5634,0.385,0.3892,0.3019,0.4225,2.062,0.2642,0.2347,0.2347,0.2347,0.3797,0.0,0.1462,0.4057,0.0,0.9316,0.1297,5.4741,0.1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5338,314,160,94,87,1000,493,1743,532,70,75,167,111,1276,387,0,17,13.1,6.5,1.4,1.4,15.3,6.6,26.6,6.9,1.1,1.2,2.5,1.7,19.5,5.4,0.0,0.5
15,Hawaii,HI,15009,Maui County,15009030501,Census Tract 305.01; Maui County; Hawaii,7.662889945804,2211,388,1023,112,800,126,276,139,186,94,111,56,191,93,258,143,350,124,351,103,137,66,95,65,0,48,1365,455,45,50,0,12,98,83,14,20,16,3,12.5,5.9,12.9,6.1,13.9,6.6,11.8,4.7,11.7,5.4,15.8,5.7,15.9,3.4,6.2,2.8,11.9,7.9,0.0,2.3,61.7,17.5,4.4,4.9,0.0,3.1,12.3,10.2,1.8,2.6,0.7,0.1,0.4552,0.9573,0.1981,0.8404,0.9788,3.4298,0.827,0.2793,0.3216,0.1038,0.934,0.0,1.6387,0.0991,0.1878,0.1878,0.1878,0.4623,0.0,0.7594,0.2594,0.6315,2.1126,0.5142,7.3689,0.4976,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2825,47,40,0,12,208,95,370,154,15,25,453,314,314,150,5,7,5.9,5.0,0.0,1.5,9.4,4.8,16.7,6.8,0.7,1.1,20.5,12.2,14.2,6.8,0.2,0.3
15,Hawaii,HI,15009,Maui County,15009030705,Census Tract 307.05; Maui County; Hawaii,19.486769485244,4485,689,1478,155,1234,173,666,340,221,120,388,135,213,157,119,92,399,60,1121,320,292,90,235,141,194,154,3774,726,41,43,8,12,234,110,20,24,25,4,14.9,7.3,8.0,4.0,31.4,10.0,7.5,5.3,2.7,2.0,8.9,1.4,25.0,5.3,6.6,2.0,19.0,11.1,4.6,3.5,84.1,9.8,2.8,2.9,0.5,0.8,19.0,8.5,1.6,2.0,0.6,0.1,0.5755,0.8009,0.6863,0.6268,0.434,3.1235,0.7275,0.1221,0.7793,0.1274,0.9906,0.6925,2.7119,0.6297,0.5094,0.5094,0.5094,0.4057,0.8278,0.8939,0.2382,0.6033,2.9689,0.7948,9.3137,0.7678,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3022,91,78,8,14,548,205,1721,590,0,12,232,283,1210,497,55,85,7.4,6.1,0.2,0.3,12.2,4.7,38.4,10.6,0.0,0.7,5.2,6.0,27.0,11.1,1.2,1.9
15,Hawaii,HI,15009,Maui County,15009030706,Census Tract 307.06; Maui County; Hawaii,0.393112840116,2796,577,1300,163,982,169,513,282,40,30,376,152,55,29,128,106,376,142,600,199,350,153,127,94,25,52,1708,667,303,149,0,12,124,70,4,6,3,2,18.4,9.4,2.6,2.0,38.3,14.0,2.7,1.5,4.6,3.3,13.4,5.2,21.5,4.2,12.6,4.9,12.9,9.3,0.9,1.9,61.1,20.3,23.3,11.1,0.0,2.5,12.6,6.8,0.4,0.6,0.1,0.1,0.6863,0.2583,0.8373,0.2347,0.6769,2.6935,0.5521,0.1831,0.6174,0.5802,0.9434,0.1972,2.5213,0.5259,0.1761,0.1761,0.1761,0.6769,0.0,0.7712,0.1203,0.4085,1.9769,0.4505,7.3678,0.4953,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,951,82,54,15,19,600,197,668,254,6,10,75,89,340,127,4,6,8.4,5.5,0.5,0.7,21.5,6.8,23.9,7.1,0.2,0.3,2.7,3.1,12.2,4.3,0.1,0.2
15,Hawaii,HI,15009,Maui County,15009030708,Census Tract 307.08; Maui County; Hawaii,1.366431580386,2881,606,1394,121,1104,152,347,202,137,99,202,96,155,97,127,83,503,142,349,210,345,137,14,25,82,77,1284,705,266,128,0,12,27,31,0,12,0,12,12.0,6.5,7.7,4.6,18.3,8.3,6.4,3.8,4.4,2.7,17.5,5.6,12.1,5.7,12.0,4.4,1.3,2.3,3.0,2.7,44.6,22.6,19.1,9.0,0.0,2.3,2.4,2.8,0.0,2.9,0.0,0.4,0.4363,0.7725,0.3278,0.5563,0.6533,2.7462,0.5782,0.3427,0.1432,0.5307,0.2217,0.5634,1.8017,0.1415,0.0587,0.0587,0.0587,0.6533,0.0,0.1981,0.0,0.0,0.8514,0.1061,5.458,0.1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3722,121,96,41,54,140,113,414,284,0,12,172,164,505,290,12,19,11.0,8.5,1.4,1.9,4.9,3.6,14.4,8.6,0.0,1.1,6.0,5.7,17.5,8.7,0.4,0.6
15,Hawaii,HI,15009,Maui County,15009030709,Census Tract 307.09; Maui County; Hawaii,0.922053661118,3584,351,3545,190,1634,169,826,297,64,45,448,128,263,124,298,158,1109,215,361,126,451,131,59,55,73,83,1134,499,2421,258,48,57,23,25,130,76,176,35,23.0,8.0,3.4,2.5,27.4,7.3,8.8,4.0,8.5,4.1,30.9,6.2,10.1,3.1,12.9,3.9,3.6,3.3,2.1,2.4,31.6,13.6,68.3,6.3,1.4,1.6,1.4,1.5,8.0,4.5,4.9,0.9,0.8066,0.3673,0.6038,0.7394,0.9151,3.4322,0.8294,0.9249,0.0775,0.6132,0.4976,0.4554,2.5686,0.5542,0.0094,0.0094,0.0094,0.8774,0.9292,0.1203,0.6675,0.8991,3.4935,0.941,9.5037,0.7891,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,2992,199,98,31,24,166,154,365,213,0,12,94,74,435,181,43,49,12.2,5.7,0.9,0.7,4.6,4.2,10.2,5.9,0.0,0.9,2.6,2.0,12.1,4.8,1.2,1.3
