ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
35,New Mexico,NM,35001,Bernalillo County,35001000107,Census Tract 1.07; Bernalillo County; New Mexico,1.224330986408,2535,284,1299,199,1204,212,549,304,33,35,410,206,0,13,172,118,770,200,376,105,338,107,23,31,0,52,752,394,233,190,0,13,0,18,99,69,6,3,21.7,11.7,2.8,2.9,34.1,16.0,0.0,2.0,6.8,4.7,30.4,6.5,14.8,3.9,13.3,4.3,1.9,2.6,0.0,2.1,29.7,15.2,17.9,14.4,0.0,3.0,0.0,1.5,8.2,5.7,0.2,0.1,0.325,0.2413,0.7817,0.0,0.41,1.758,0.245,0.8856,0.1824,0.325,0.1567,0.0,1.5497,0.0833,0.0564,0.0564,0.0564,0.8985,0.0,0.0,0.7433,0.5008,2.1426,0.4317,5.5067,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,128,74,0,13,638,200,40,34,25,30,0,13,36,37,13,24,10.6,6.1,0.0,1.6,25.2,7.2,1.6,1.4,1.0,1.2,0.0,1.6,1.4,1.5,0.5,0.9
35,New Mexico,NM,35049,Santa Fe County,35049010317,Census Tract 103.17; Santa Fe County; New Mexico,1.575719713894,1023,196,440,59,440,59,55,52,0,13,65,50,7,11,15,24,216,84,222,125,53,29,7,17,0,52,616,227,31,24,0,13,0,18,12,13,0,13,5.4,5.0,0.0,7.2,14.8,11.2,0.9,1.4,1.5,2.4,21.1,9.4,21.7,9.5,5.3,3.3,1.6,3.9,0.0,5.1,60.2,19.0,7.1,5.4,0.0,8.7,0.0,4.1,2.7,3.0,0.0,1.3,0.0317,0.0,0.1967,0.0348,0.035,0.2982,0.005,0.6667,0.4959,0.0167,0.1317,0.0,1.311,0.0217,0.4212,0.4212,0.4212,0.7671,0.0,0.0,0.3733,0.0,1.1404,0.0967,3.1708,0.0167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,6,9,0,13,492,245,86,106,0,13,0,13,38,42,0,13,1.4,2.2,0.0,3.8,48.1,17.2,8.4,10.7,0.0,3.8,0.0,3.8,3.7,4.3,0.0,3.8
35,New Mexico,NM,35049,Santa Fe County,35049010318,Census Tract 103.18; Santa Fe County; New Mexico,0.825490709224,1587,195,719,80,701,83,227,127,24,22,141,73,80,71,133,91,335,129,330,54,201,127,82,48,16,56,1002,237,0,18,78,63,10,16,12,18,3,3,14.3,7.8,2.9,2.7,20.1,10.1,6.6,5.7,8.4,5.7,21.1,6.8,20.8,3.9,12.7,7.3,11.7,6.7,1.0,3.7,63.1,12.8,0.0,2.5,10.8,8.9,1.5,2.3,1.7,2.5,0.2,0.2,0.1867,0.2562,0.3817,0.3118,0.52,1.6564,0.2217,0.6667,0.4461,0.2817,0.845,0.3416,2.5811,0.5383,0.4959,0.4959,0.4959,0.0,0.4842,0.4017,0.2767,0.5008,1.6634,0.25,6.3968,0.2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857,79,59,12,18,942,166,30,41,4,7,0,13,14,19,0,13,11.3,8.6,0.8,1.1,59.4,6.7,1.9,2.6,0.3,0.4,0.0,2.5,0.9,1.2,0.0,2.5
35,New Mexico,NM,35049,Santa Fe County,35049010400,Census Tract 104; Santa Fe County; New Mexico,16.28905843547,3506,398,1678,140,1355,170,196,80,95,97,266,131,42,34,203,108,1502,283,297,113,495,148,27,24,0,52,1177,535,48,29,29,27,2,14,55,48,652,127,6.9,2.6,6.2,6.1,19.6,9.3,1.7,1.3,5.8,3.2,42.8,5.6,8.5,3.0,14.1,4.1,1.9,1.8,0.0,1.5,33.6,14.8,2.9,1.7,1.7,1.6,0.1,1.0,4.1,3.5,18.6,2.9,0.0417,0.5707,0.36,0.058,0.32,1.3504,0.1333,0.9701,0.0514,0.3867,0.1567,0.0,1.5649,0.0883,0.0995,0.0995,0.0995,0.6206,0.2995,0.2217,0.5283,0.9735,2.6436,0.6617,5.6584,0.1867,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,3117,78,46,51,62,889,207,145,52,21,28,0,13,51,64,20,37,5.8,3.3,1.5,1.8,25.4,5.4,4.1,1.5,0.6,0.8,0.0,1.1,1.5,1.8,0.6,1.1
35,New Mexico,NM,35049,Santa Fe County,35049010500,Census Tract 105; Santa Fe County; New Mexico,12.80868481421,1994,268,1267,145,1041,166,190,91,50,40,277,120,45,28,77,51,962,193,199,71,226,80,0,18,14,51,543,344,0,18,0,13,0,18,17,19,0,13,9.6,4.4,5.4,4.3,26.6,10.7,2.6,1.6,3.9,2.6,48.2,6.6,10.0,3.1,11.3,3.6,0.0,1.7,0.7,2.7,27.2,16.9,0.0,1.4,0.0,3.1,0.0,1.7,1.6,1.8,0.0,0.7,0.1067,0.4892,0.57,0.1144,0.195,1.4753,0.1633,0.9834,0.0713,0.2,0.0,0.2769,1.5316,0.0733,0.0415,0.0415,0.0415,0.0,0.0,0.0,0.2633,0.0,0.2633,0.01,3.3117,0.02,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1490,50,31,0,13,490,185,35,35,0,13,0,13,18,18,0,13,4.8,2.9,0.0,2.0,24.6,7.7,1.8,1.8,0.0,2.0,0.0,2.0,0.9,0.9,0.0,2.0
35,New Mexico,NM,35049,Santa Fe County,35049010601,Census Tract 106.01; Santa Fe County; New Mexico,23.171811915684,5429,618,2298,237,2247,245,573,231,149,114,233,116,238,109,148,103,1514,396,933,257,955,413,158,88,11,76,2749,806,0,26,150,181,40,60,42,45,268,46,11.0,4.3,5.9,4.6,10.4,5.0,5.6,2.6,2.8,2.0,27.9,5.5,17.2,4.1,18.2,7.0,7.0,3.8,0.2,1.4,50.6,13.7,0.0,1.1,6.5,7.5,1.8,2.7,1.9,2.0,4.9,0.6,0.1233,0.5474,0.0633,0.257,0.1067,1.0977,0.0733,0.8507,0.2703,0.6383,0.58,0.1708,2.5101,0.4883,0.2703,0.2703,0.2703,0.0,0.421,0.435,0.2917,0.9104,2.0581,0.3867,5.9362,0.2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9220,70,61,29,26,2441,356,152,123,50,55,0,19,77,69,0,19,3.1,2.8,0.5,0.5,45.0,6.2,2.8,2.2,0.9,1.0,0.0,0.7,1.4,1.3,0.0,0.7
35,New Mexico,NM,35049,Santa Fe County,35049010602,Census Tract 106.02; Santa Fe County; New Mexico,9.915828320576,2719,238,1361,78,1315,90,398,226,36,28,219,88,36,28,18,19,1225,156,228,70,278,90,0,18,10,52,564,340,0,18,6,8,6,15,23,22,0,13,14.6,8.2,2.9,2.2,16.7,6.6,1.5,1.2,0.7,0.7,45.1,5.6,8.4,2.2,10.2,3.4,0.0,1.4,0.4,1.9,20.7,12.4,0.0,1.3,0.4,0.6,0.5,1.1,1.7,1.7,0.0,0.5,0.1917,0.2562,0.2533,0.0514,0.0183,0.7709,0.0317,0.9751,0.0481,0.135,0.0,0.2123,1.3705,0.035,0.0199,0.0199,0.0199,0.0,0.2113,0.2583,0.2767,0.0,0.7463,0.0333,2.9076,0.0117,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1186,15,16,0,13,480,237,21,24,0,13,0,13,44,37,19,21,1.1,1.2,0.0,1.5,17.7,8.1,0.8,0.9,0.0,1.5,0.0,1.5,1.6,1.3,0.7,0.8
35,New Mexico,NM,35049,Santa Fe County,35049010603,Census Tract 106.03; Santa Fe County; New Mexico,76.985471990978,2344,763,994,95,795,123,154,107,24,27,169,111,346,311,36,33,459,155,596,401,249,117,0,18,0,52,1444,805,0,18,223,98,0,18,0,13,0,13,6.6,4.0,2.1,2.4,21.3,13.6,20.5,14.9,1.5,1.5,19.6,9.1,25.4,10.6,10.6,5.8,0.0,2.3,0.0,2.4,61.6,27.9,0.0,1.8,22.4,9.4,0.0,2.3,0.0,4.9,0.0,0.6,0.0383,0.1714,0.42,0.7761,0.035,1.4408,0.1567,0.6103,0.6932,0.15,0.0,0.0,1.4535,0.05,0.461,0.461,0.461,0.0,0.6339,0.0,0.0,0.0,0.6339,0.0267,3.9892,0.0483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,12,20,0,13,1376,734,0,13,25,40,0,13,43,33,0,13,1.5,2.5,0.0,1.7,58.7,16.0,0.0,1.7,1.1,1.8,0.0,1.7,1.8,1.5,0.0,1.7
35,New Mexico,NM,35049,Santa Fe County,35049010701,Census Tract 107.01; Santa Fe County; New Mexico,18.053349207858,3226,429,1691,164,1587,162,349,192,74,57,285,119,30,31,126,102,1489,187,318,183,282,107,49,54,0,52,654,589,16,29,0,13,0,18,0,13,0,13,10.8,5.8,4.7,3.6,18.0,7.3,1.0,1.1,3.9,3.2,46.2,7.8,9.9,4.6,8.7,3.5,3.1,3.4,0.0,1.6,20.3,18.1,0.9,1.7,0.0,2.3,0.0,1.1,0.0,2.5,0.0,0.4,0.1217,0.421,0.3033,0.0398,0.195,1.0808,0.0683,0.9768,0.0697,0.075,0.2333,0.0,1.3548,0.0317,0.0166,0.0166,0.0166,0.5092,0.0,0.0,0.0,0.0,0.5092,0.02,2.9614,0.0133,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2372,26,30,66,68,428,159,100,75,0,13,0,13,60,56,0,13,1.6,1.9,2.0,2.1,13.3,4.9,3.1,2.3,0.0,1.2,0.0,1.2,1.9,1.7,0.0,1.2
35,New Mexico,NM,35049,Santa Fe County,35049010702,Census Tract 107.02; Santa Fe County; New Mexico,13.045217849246,1584,490,735,68,692,98,132,76,12,20,163,94,0,13,241,346,601,125,284,319,199,105,0,18,0,52,490,520,0,18,9,12,0,18,13,16,37,8,8.3,4.1,2.1,3.5,23.6,13.2,0.0,3.1,15.2,17.9,37.9,14.1,17.9,15.3,12.6,7.1,0.0,2.6,0.0,3.3,30.9,31.4,0.0,2.4,1.2,1.6,0.0,2.6,1.9,2.3,2.3,0.9,0.0783,0.1714,0.4967,0.0,0.81,1.5564,0.1917,0.9469,0.3167,0.2733,0.0,0.0,1.5369,0.0783,0.063,0.063,0.063,0.0,0.2712,0.0,0.2917,0.8027,1.3656,0.1433,4.5219,0.0817,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1059,51,40,4,8,446,421,0,13,40,57,0,13,0,13,0,13,7.4,5.7,0.3,0.5,28.2,19.0,0.0,2.5,2.5,3.7,0.0,2.5,0.0,2.5,0.0,2.5
35,New Mexico,NM,35049,Santa Fe County,35049010800,Census Tract 108; Santa Fe County; New Mexico,91.04263731339,3217,484,1711,245,1490,255,690,273,136,126,362,157,124,85,84,74,1036,310,280,72,432,209,19,29,3,48,1751,617,0,18,430,151,0,18,16,25,1,2,21.4,7.9,8.1,7.0,24.3,9.7,4.7,2.9,2.6,2.3,32.2,8.0,8.7,2.3,13.4,6.2,1.3,1.9,0.1,1.5,54.4,17.3,0.0,1.1,25.1,8.2,0.0,1.2,1.1,1.7,0.0,0.1,0.315,0.6855,0.5133,0.2239,0.095,1.8327,0.2683,0.8988,0.058,0.3367,0.115,0.1575,1.566,0.09,0.3333,0.3333,0.3333,0.0,0.6639,0.0,0.195,0.0,0.8589,0.0533,4.5909,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,477,214,5,7,1679,402,0,13,20,30,0,13,47,47,0,13,32.0,12.3,0.2,0.2,52.2,9.8,0.0,1.2,0.6,0.9,0.0,1.2,1.5,1.5,0.0,1.2
35,New Mexico,NM,35049,Santa Fe County,35049010900,Census Tract 109; Santa Fe County; New Mexico,171.103905172724,3227,527,1350,174,1193,184,520,288,142,82,176,83,350,189,363,172,787,157,483,196,290,72,11,20,316,168,1850,578,0,18,153,73,73,51,0,13,0,13,16.1,8.5,8.1,4.4,14.8,6.6,14.4,6.7,11.2,4.8,24.4,6.1,15.0,4.3,9.0,2.8,0.9,1.7,10.4,5.3,57.3,15.3,0.0,1.3,11.3,5.4,6.1,4.2,0.0,3.3,0.0,0.4,0.22,0.6855,0.1967,0.6036,0.6533,2.3591,0.45,0.7662,0.1874,0.085,0.09,0.9104,2.039,0.2433,0.3798,0.3798,0.3798,0.0,0.4892,0.7917,0.0,0.0,1.2809,0.1283,6.0588,0.2333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1971,147,106,0,13,1788,478,49,43,0,13,0,13,13,20,0,13,12.3,8.5,0.0,1.2,55.4,7.9,1.5,1.3,0.0,1.2,0.0,1.2,0.4,0.6,0.0,1.2
35,New Mexico,NM,35049,Santa Fe County,35049940300,Census Tract 9403; Santa Fe County; New Mexico,59.329341431904,2223,313,1004,132,875,134,558,238,37,25,169,94,55,17,265,114,378,51,530,145,217,37,83,40,20,48,1912,316,0,18,319,99,107,96,25,16,0,13,25.2,10.1,3.2,2.0,19.3,10.3,3.6,1.1,11.9,4.1,17.0,2.7,23.8,4.1,9.8,1.7,9.5,4.3,1.0,2.3,86.0,7.4,0.0,1.8,31.8,7.1,12.2,10.8,2.9,1.8,0.0,0.6,0.4,0.2895,0.3517,0.1625,0.6933,1.897,0.29,0.4643,0.6036,0.1267,0.7367,0.3416,2.2729,0.3533,0.796,0.796,0.796,0.0,0.7587,0.9283,0.4117,0.0,2.0987,0.4117,7.0646,0.3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,862,170,33,7,9,1229,233,10,7,650,146,1,3,15,14,0,13,19.4,4.5,0.3,0.4,55.3,5.3,0.4,0.3,29.2,4.8,0.0,0.1,0.7,0.6,0.0,1.8
35,New Mexico,NM,35049,Santa Fe County,35049940400,Census Tract 9404; Santa Fe County; New Mexico,32.668621496352,1977,242,831,75,742,76,525,120,113,45,165,64,123,38,302,76,463,140,398,89,268,110,28,13,111,61,1490,284,0,18,286,43,52,25,16,13,0,13,26.6,5.1,12.8,4.7,22.2,8.3,8.9,2.5,15.3,3.8,23.4,5.9,20.1,3.9,13.6,4.9,3.7,1.7,6.0,3.2,75.4,11.0,0.0,2.2,34.4,5.4,7.0,3.3,2.2,1.7,0.0,0.7,0.44,0.8885,0.445,0.3947,0.815,2.9832,0.6717,0.743,0.4129,0.3517,0.2867,0.801,2.5953,0.5483,0.6816,0.6816,0.6816,0.0,0.792,0.8233,0.33,0.0,1.9453,0.35,8.2054,0.5717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,120,37,13,17,875,163,27,30,546,138,0,13,24,15,5,6,16.2,5.3,0.7,0.8,44.3,6.7,1.4,1.5,27.6,6.2,0.0,2.0,1.2,0.8,0.3,0.3
35,New Mexico,NM,35049,Santa Fe County,35049940500,Census Tract 9405; Santa Fe County; New Mexico,32.061062200008,2148,242,1005,151,917,152,717,218,81,55,105,32,182,55,146,59,551,143,422,111,368,80,58,21,30,48,1871,245,0,18,288,129,26,23,59,23,0,13,33.4,9.4,10.0,6.2,11.5,2.9,11.7,3.2,6.8,2.8,25.7,5.8,19.6,4.0,17.2,3.6,6.3,2.0,1.5,2.3,87.1,5.8,0.0,1.8,28.7,9.7,2.8,2.5,6.4,2.8,0.0,0.6,0.5883,0.7704,0.0883,0.5108,0.41,2.3678,0.455,0.806,0.3765,0.57,0.5267,0.4411,2.7203,0.6433,0.8176,0.8176,0.8176,0.0,0.7105,0.5617,0.6517,0.0,1.9239,0.3433,7.8296,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,341,135,3,4,1389,226,0,13,420,115,0,13,53,39,6,8,37.2,10.0,0.1,0.2,64.7,5.7,0.0,1.8,19.6,5.1,0.0,1.8,2.5,1.8,0.3,0.4
35,New Mexico,NM,35049,Santa Fe County,35049940600,Census Tract 9406; Santa Fe County; New Mexico,20.976457951498,3684,252,1772,110,1563,109,879,111,92,31,293,42,262,42,494,77,671,70,728,97,524,61,101,24,104,47,3066,260,37,15,669,61,56,15,80,36,0,13,23.9,2.5,4.9,1.5,18.7,2.3,10.4,1.6,13.4,1.7,18.2,1.9,19.8,2.0,14.2,1.6,6.5,1.5,3.0,1.3,83.2,4.2,2.1,0.8,37.8,2.5,3.6,0.9,5.1,2.2,0.0,0.4,0.3733,0.4476,0.33,0.4677,0.755,2.3736,0.4567,0.539,0.3881,0.3933,0.54,0.6468,2.5072,0.4867,0.7695,0.7695,0.7695,0.5874,0.8236,0.65,0.5833,0.0,2.6443,0.6633,8.2946,0.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305,374,64,9,7,2436,188,20,15,531,102,0,13,50,17,20,16,23.9,3.4,0.2,0.2,66.1,2.6,0.5,0.4,14.4,2.4,0.0,1.1,1.4,0.4,0.5,0.4
35,New Mexico,NM,35049,Santa Fe County,35049940900,Census Tract 9409; Santa Fe County; New Mexico,4.1496320172039995,3136,407,1496,209,1298,206,1114,201,83,57,405,96,424,107,295,99,647,158,709,149,406,86,152,39,161,77,2915,410,39,21,506,98,31,16,112,43,22,5,35.6,4.4,5.8,3.7,31.2,5.5,20.2,4.0,9.4,3.0,20.6,4.4,22.6,3.8,13.0,2.2,11.7,2.4,5.4,2.5,93.0,5.0,2.6,1.4,33.8,4.0,2.4,1.2,8.6,2.8,0.7,0.1,0.6333,0.5291,0.7183,0.7645,0.5767,3.2219,0.7383,0.6451,0.534,0.3067,0.845,0.7811,3.1119,0.86,0.8889,0.8889,0.8889,0.6106,0.7854,0.5083,0.7533,0.6385,3.2961,0.905,10.5188,0.9183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613,440,98,17,15,2724,370,32,25,72,48,0,13,32,28,38,34,33.9,5.0,0.5,0.5,86.9,2.6,1.0,0.8,2.3,1.5,0.0,1.3,1.0,0.9,1.2,1.1
35,New Mexico,NM,35049,Santa Fe County,35049980000,Census Tract 9800; Santa Fe County; New Mexico,1.037552985602,861,87,27,18,11,12,0,13,0,13,0,26,308,155,0,13,41,41,18,29,0,13,8,18,16,56,682,117,0,18,0,13,0,18,0,13,832,74,0.0,44.8,0.0,99.2,0.0,100.0,37.3,17.8,0.0,61.1,4.8,4.6,2.1,3.2,0.0,61.1,72.7,100.0,1.9,6.5,79.2,11.0,0.0,66.7,0.0,63.3,0.0,100.0,0.0,99.2,96.6,13.0,0.0,0.0,0.0,0.9685,0.0,0.9685,0.05,0.0216,0.0116,0.0,1.0,0.5075,1.5407,0.08,0.7264,0.7264,0.7264,0.0,0.0,0.0,0.0,0.995,0.995,0.0767,4.2306,0.0633,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3,1458,0,13,57,48,608,135,0,13,17,30,0,13,0,13,0,13,0.0,99.2,6.6,5.7,70.6,12.8,0.0,4.5,2.0,3.5,0.0,4.5,0.0,4.5,0.0,4.5
35,New Mexico,NM,35049,Santa Fe County,35049980200,Census Tract 9802; Santa Fe County; New Mexico,119.19280903467,52,78,42,43,23,35,29,43,0,13,0,26,0,13,29,43,0,13,0,13,0,13,0,18,0,52,0,110,0,18,0,13,0,18,0,13,0,13,55.8,100.0,0.0,45.6,0.0,100.0,0.0,45.6,55.8,5.4,0.0,45.6,0.0,45.6,0.0,45.6,0.0,78.3,0.0,100.0,0.0,100.0,0.0,42.9,0.0,50.8,0.0,78.3,0.0,68.6,0.0,25.0,0.935,0.0,0.0,0.0,1.0,1.935,0.3067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.935,0.0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,79,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0.0,68.6,0.0,45.6,0.0,45.6,0.0,45.6,0.0,45.6,0.0,45.6,0.0,45.6,0.0,45.6
35,New Mexico,NM,35051,Sierra County,35051962200,Census Tract 9622; Sierra County; New Mexico,3.35085570536,3271,437,1779,226,1343,221,1597,462,53,72,478,185,277,135,134,101,845,203,777,200,877,243,88,57,39,64,1407,575,191,103,522,155,27,24,160,75,126,12,50.7,12.9,5.6,7.5,35.6,12.5,11.5,5.2,4.3,3.2,25.8,6.3,23.8,5.5,27.9,7.0,6.6,4.1,1.2,2.0,43.0,16.6,10.7,5.6,29.3,7.6,2.0,1.8,11.9,5.3,3.9,0.6,0.8933,0.5141,0.8,0.5041,0.225,2.9365,0.6567,0.8093,0.6036,0.9367,0.5467,0.3814,3.2777,0.9267,0.1725,0.1725,0.1725,0.8236,0.7221,0.4567,0.855,0.8789,3.7363,0.9767,10.123,0.8583,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4660,289,118,10,24,1057,375,17,38,303,225,0,13,14,19,6,10,21.5,8.0,0.3,0.7,32.3,10.0,0.5,1.2,9.3,6.7,0.0,1.2,0.4,0.6,0.2,0.3
35,New Mexico,NM,35051,Sierra County,35051962300,Census Tract 9623; Sierra County; New Mexico,3.598850178266,3566,563,2112,212,1474,204,996,358,42,65,302,109,262,119,111,118,848,151,633,241,987,293,84,60,113,104,1723,692,90,83,848,214,0,18,73,63,140,18,29.0,9.3,2.6,4.1,20.5,6.8,10.2,4.4,3.2,3.4,23.8,5.2,17.8,5.2,28.8,7.9,5.7,4.0,3.3,3.0,48.3,17.8,4.3,3.9,40.2,9.4,0.0,1.2,5.0,4.3,3.9,0.8,0.4967,0.2196,0.39,0.4577,0.13,1.694,0.23,0.7546,0.3101,0.945,0.4633,0.67,3.143,0.8767,0.2305,0.2305,0.2305,0.6805,0.8569,0.0,0.5733,0.8789,2.9896,0.8267,8.0571,0.5467,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2897,247,123,12,24,1638,522,14,31,1,2,0,13,58,84,0,13,16.8,7.8,0.3,0.7,45.9,10.8,0.4,0.9,0.0,0.1,0.0,1.1,1.6,2.4,0.0,1.1
35,New Mexico,NM,35051,Sierra County,35051962401,Census Tract 9624.01; Sierra County; New Mexico,2270.15166100895,2033,372,2384,194,1196,222,449,175,12,11,210,93,70,58,126,102,1173,253,110,76,783,212,0,18,16,53,418,482,0,18,1181,208,0,18,85,105,0,13,22.1,7.6,2.0,1.8,17.6,7.1,3.7,3.1,6.2,4.8,57.7,9.2,5.4,3.4,38.5,8.2,0.0,1.5,0.8,2.6,20.6,23.4,0.0,0.8,49.5,8.0,0.0,1.5,7.1,8.5,0.0,0.6,0.3317,0.1581,0.285,0.1675,0.37,1.3123,0.12,0.995,0.0315,0.99,0.0,0.3002,2.3167,0.38,0.0182,0.0182,0.0182,0.0,0.9151,0.0,0.6967,0.0,1.6118,0.2267,5.259,0.1417,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,3,2048,363,163,0,13,333,162,0,13,0,13,0,13,85,101,0,13,30.4,12.0,0.0,1.9,16.4,6.9,0.0,1.9,0.0,1.9,0.0,1.9,4.2,4.8,0.0,1.9
35,New Mexico,NM,35051,Sierra County,35051962402,Census Tract 9624.02; Sierra County; New Mexico,1904.110330576484,2636,440,1840,202,1272,190,1012,392,70,118,384,176,276,154,74,90,1266,309,323,229,769,297,73,90,0,52,897,539,43,49,925,208,0,18,75,95,0,13,38.4,13.4,12.4,17.2,30.2,13.1,11.9,6.6,2.8,3.5,48.0,10.3,12.3,7.7,29.2,10.2,5.7,7.0,0.0,2.1,34.0,19.6,2.3,2.7,50.3,10.8,0.0,1.4,5.9,7.4,0.0,0.5,0.7,0.8769,0.6933,0.5158,0.1067,2.8927,0.64,0.9818,0.1194,0.9467,0.4633,0.0,2.5112,0.49,0.1012,0.1012,0.1012,0.5973,0.9185,0.0,0.6267,0.0,2.1425,0.43,7.6476,0.47,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,3,1859,285,140,0,13,669,406,0,13,0,13,0,13,228,195,0,13,22.4,10.2,0.0,1.5,25.4,12.6,0.0,1.5,0.0,1.5,0.0,1.5,8.6,7.4,0.0,1.5
35,New Mexico,NM,35053,Socorro County,35053940000,Census Tract 9400; Socorro County; New Mexico,469.30922232211,1669,284,551,98,289,93,1413,276,85,78,38,37,431,137,223,156,237,103,477,74,386,125,12,22,125,100,1652,284,32,24,100,34,75,42,0,13,2,2,84.7,8.1,16.8,12.8,13.1,12.1,44.8,11.1,13.4,8.8,14.2,5.8,28.6,3.7,23.1,5.9,4.2,7.5,8.0,6.3,99.0,2.4,5.8,4.2,18.1,5.5,25.9,11.9,0.0,12.9,0.1,0.1,0.9983,0.9617,0.13,0.9834,0.755,3.8284,0.9233,0.2935,0.8408,0.84,0.3367,0.864,3.175,0.89,0.9619,0.9619,0.9619,0.7238,0.5857,0.995,0.0,0.4312,2.7357,0.7117,10.701,0.9367,1,1,0,1,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,5,533,222,82,0,13,0,13,0,13,1652,283,0,13,0,13,0,13,76.8,12.4,0.0,2.4,0.0,2.4,0.0,2.4,99.0,1.1,0.0,2.4,0.0,2.4,0.0,2.4
