ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
42,Pennsylvania,PA,42001,Adams County,42001030101,Census Tract 301.01; Adams County; Pennsylvania,21.149361763036,2658,14,1173,95,1061,90,174,85,36,26,233,94,181,69,206,127,521,108,560,88,292,70,24,26,47,61,341,153,0,15,43,26,8,17,6,9,0,11,6.6,3.2,2.4,1.8,22.0,8.7,9.1,3.5,7.8,4.8,19.6,4.1,21.1,3.3,11.0,2.7,2.3,2.4,1.9,2.4,12.8,5.8,0.0,1.3,3.7,2.2,0.8,1.6,0.6,0.8,0.0,0.4,0.1345,0.1959,0.4794,0.6445,0.7932,2.2475,0.4281,0.5333,0.5752,0.2866,0.2456,0.7568,2.3975,0.4715,0.4392,0.4392,0.4392,0.0,0.7248,0.515,0.0438,0.0,1.2836,0.1374,6.3678,0.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,68,29,2,4,207,104,8,10,0,11,0,11,113,86,11,15,6.4,2.7,0.1,0.2,7.8,3.9,0.3,0.4,0.0,1.1,0.0,1.1,4.3,3.2,0.4,0.6
42,Pennsylvania,PA,42095,Northampton County,42095014500,Census Tract 145; Northampton County; Pennsylvania,0.546271009272,3471,476,1318,191,1309,191,1124,396,45,33,429,148,498,229,124,99,527,203,775,248,339,133,189,72,36,70,2055,555,67,60,0,11,0,15,154,97,0,11,32.4,10.5,2.4,1.8,32.8,10.2,21.2,7.9,3.6,3.0,15.2,6.2,22.3,6.9,9.8,3.9,14.4,5.1,1.1,2.1,59.2,13.8,5.1,4.5,0.0,2.2,0.0,1.1,11.8,7.5,0.0,0.3,0.8193,0.1959,0.7876,0.9434,0.4056,3.1518,0.7182,0.2933,0.6698,0.2123,0.9103,0.6414,2.7271,0.6706,0.8702,0.8702,0.8702,0.5666,0.0,0.0,0.6974,0.0,1.264,0.1329,8.0131,0.5799,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1179,106,76,907,452,949,253,52,81,0,11,0,11,147,94,0,11,8.1,5.8,26.1,10.9,27.3,6.7,1.5,2.4,0.0,0.9,0.0,0.9,4.2,2.7,0.0,0.9
42,Pennsylvania,PA,42095,Northampton County,42095014600,Census Tract 146; Northampton County; Pennsylvania,0.84820045666,3478,648,1286,231,1176,200,1202,467,116,105,582,223,249,170,267,198,306,112,1065,351,552,162,219,164,161,121,1761,967,255,119,32,49,96,56,165,96,7,6,34.6,11.8,6.5,6.0,49.5,17.0,12.6,8.2,7.7,6.0,8.8,3.5,30.6,5.6,15.9,5.6,18.6,13.6,4.8,3.5,50.6,26.2,19.8,8.5,2.5,3.9,8.2,4.6,14.0,8.3,0.2,0.2,0.8431,0.6813,0.9606,0.7987,0.7885,4.0722,0.9144,0.0703,0.9517,0.6276,0.9553,0.8942,3.4991,0.9359,0.8424,0.8424,0.8424,0.8659,0.6824,0.9768,0.7432,0.402,3.6703,0.9709,12.084,0.9818,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,1,0,0,1,4,1379,82,43,739,270,867,214,27,29,0,11,0,11,128,136,0,11,7.0,4.1,21.2,9.3,24.9,7.3,0.8,0.9,0.0,0.9,0.0,0.9,3.7,3.8,0.0,0.9
42,Pennsylvania,PA,42095,Northampton County,42095014700,Census Tract 147; Northampton County; Pennsylvania,0.336709129446,2881,484,1110,187,1017,194,312,158,115,85,222,107,221,115,168,94,481,144,670,231,303,101,74,55,59,67,1451,551,11,20,0,11,40,43,45,33,0,11,11.0,5.3,7.2,4.4,21.8,9.7,10.9,5.5,5.8,3.0,16.7,4.7,23.3,5.2,10.5,3.1,7.2,5.2,2.2,2.4,50.4,17.1,1.0,1.8,0.0,2.7,3.9,4.2,4.4,3.0,0.0,0.4,0.2949,0.7341,0.4703,0.7348,0.6511,2.8852,0.6355,0.3753,0.731,0.2579,0.7082,0.7826,2.855,0.7309,0.8409,0.8409,0.8409,0.3375,0.0,0.8888,0.3582,0.0,1.5845,0.2256,8.1656,0.6117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1797,108,45,368,223,713,311,0,11,0,11,0,11,303,186,67,101,10.6,4.8,12.8,7.4,24.7,8.5,0.0,1.0,0.0,1.0,0.0,1.0,10.5,5.6,2.3,3.6
42,Pennsylvania,PA,42095,Northampton County,42095015202,Census Tract 152.02; Northampton County; Pennsylvania,1.40596726688,3913,598,1380,140,1283,107,1176,719,172,66,296,89,241,104,136,76,439,102,1315,519,378,117,98,50,6,44,473,740,14,16,7,7,132,124,69,46,7,8,30.7,18.1,8.9,3.5,23.1,6.7,10.5,4.4,3.5,2.1,11.2,3.3,33.6,9.0,9.7,3.8,7.7,3.8,0.2,1.2,12.1,18.8,1.0,1.2,0.5,0.5,10.3,9.6,5.4,3.5,0.2,0.2,0.802,0.8293,0.5229,0.7166,0.3924,3.2632,0.757,0.1295,0.9795,0.2035,0.7329,0.3364,2.3818,0.4621,0.4234,0.4234,0.4234,0.3375,0.5178,0.9906,0.4276,0.402,2.6755,0.7065,8.7439,0.7029,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,1681,145,70,31,39,312,174,0,11,6,11,0,11,124,123,0,11,11.3,5.2,0.8,1.0,8.0,4.0,0.0,0.8,0.2,0.3,0.0,0.8,3.2,2.8,0.0,0.8
42,Pennsylvania,PA,42095,Northampton County,42095015203,Census Tract 152.03; Northampton County; Pennsylvania,0.71452615273,3209,610,1533,312,1358,262,868,381,42,42,574,199,221,138,116,109,459,105,694,245,464,185,69,67,0,44,502,840,111,73,0,11,16,29,83,63,0,11,27.0,10.7,2.5,2.6,42.3,12.2,10.9,6.2,3.6,3.2,14.3,2.6,21.6,5.3,14.5,5.0,5.1,4.8,0.0,1.5,15.6,26.0,7.2,4.5,0.0,1.9,1.2,2.1,6.1,4.0,0.0,0.3,0.7579,0.21,0.9132,0.7348,0.4056,3.0215,0.6808,0.249,0.613,0.5289,0.5629,0.0,1.9538,0.2176,0.5054,0.5054,0.5054,0.6383,0.0,0.6097,0.4776,0.0,1.7256,0.2738,7.2063,0.4434,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1720,268,123,0,11,339,253,11,21,0,11,0,11,152,129,0,11,19.7,9.0,0.0,0.9,10.6,7.3,0.3,0.7,0.0,0.9,0.0,0.9,4.7,4.0,0.0,0.9
42,Pennsylvania,PA,42095,Northampton County,42095015300,Census Tract 153; Northampton County; Pennsylvania,17.7857500198,5148,16,1979,158,1920,141,454,238,179,127,475,170,408,205,165,108,1399,285,1085,216,592,164,33,42,153,154,587,288,54,33,14,17,0,22,105,63,124,4,9.0,4.7,7.0,4.9,24.7,8.7,10.8,5.2,3.3,2.1,27.2,5.5,21.1,4.2,11.8,3.3,1.7,2.2,3.1,3.1,11.4,5.6,2.7,1.7,0.7,0.8,0.0,1.1,5.5,3.1,2.4,0.1,0.2256,0.7194,0.5818,0.7295,0.3636,2.6199,0.5502,0.8901,0.5752,0.3345,0.1741,0.84,2.8139,0.7088,0.4005,0.4005,0.4005,0.4531,0.5525,0.0,0.4359,0.782,2.2235,0.4976,8.0578,0.5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3416,229,122,137,196,306,231,58,61,0,16,0,16,86,57,0,16,11.9,5.9,2.7,3.8,5.9,4.5,1.1,1.2,0.0,0.6,0.0,0.6,1.7,1.1,0.0,0.6
42,Pennsylvania,PA,42095,Northampton County,42095015400,Census Tract 154; Northampton County; Pennsylvania,23.79182531814,2916,30,1409,97,1198,90,317,139,24,23,173,67,398,284,131,83,672,188,383,89,245,104,17,17,59,70,97,85,0,15,140,72,0,15,21,23,0,11,10.9,4.8,1.3,1.2,14.4,5.5,16.8,11.6,4.5,2.8,23.0,6.4,13.1,3.0,8.4,3.5,1.4,1.4,2.1,2.4,3.3,2.9,0.0,1.1,9.9,4.9,0.0,1.3,1.8,1.9,0.0,0.4,0.2905,0.0758,0.1459,0.8901,0.5236,1.9259,0.3313,0.741,0.1122,0.1348,0.1438,0.7753,1.9071,0.2,0.0829,0.0829,0.0829,0.0,0.8612,0.0,0.1391,0.0,1.0003,0.0853,4.9162,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538,64,40,39,46,0,11,38,46,0,11,0,11,20,30,0,11,5.3,3.3,1.3,1.6,0.0,1.0,1.3,1.6,0.0,1.0,0.0,1.0,0.7,1.0,0.0,1.0
42,Pennsylvania,PA,42095,Northampton County,42095015500,Census Tract 155; Northampton County; Pennsylvania,24.754011579444,6247,18,2565,186,2473,163,553,248,229,117,652,261,503,235,236,141,1659,336,849,189,879,325,45,41,83,107,196,159,0,22,98,64,99,117,77,83,8,1,8.9,4.0,6.7,3.4,26.4,10.4,10.2,4.8,3.8,2.3,26.6,5.4,13.6,3.0,14.1,5.2,1.9,1.7,1.4,1.8,3.1,2.5,0.0,0.9,3.8,2.5,4.0,4.7,3.1,3.3,0.1,0.0,0.2224,0.6965,0.6394,0.7046,0.4338,2.6967,0.5761,0.8766,0.1245,0.4969,0.1988,0.6929,2.3897,0.4668,0.073,0.073,0.073,0.0,0.7268,0.8932,0.2541,0.3021,2.1762,0.4756,7.3356,0.4666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4412,387,188,0,16,0,16,16,24,0,16,0,16,180,153,0,16,15.6,7.4,0.0,0.5,0.0,0.5,0.3,0.4,0.0,0.5,0.0,0.5,2.9,2.4,0.0,0.5
42,Pennsylvania,PA,42095,Northampton County,42095015600,Census Tract 156; Northampton County; Pennsylvania,1.34236275391,3511,34,1413,130,1321,115,577,227,85,66,348,101,281,127,223,112,402,75,691,143,403,131,33,34,0,44,469,229,9,17,0,11,0,15,39,37,28,11,16.5,6.5,4.2,3.4,26.3,7.3,11.6,5.3,6.4,3.2,11.4,2.2,19.7,4.1,11.6,3.8,2.5,2.6,0.0,1.3,13.4,6.5,0.6,1.2,0.0,2.1,0.0,1.1,3.0,2.8,0.8,0.3,0.4906,0.4474,0.6347,0.7635,0.7037,3.0399,0.6861,0.133,0.4697,0.3236,0.27,0.0,1.1963,0.0376,0.455,0.455,0.455,0.292,0.0,0.0,0.2459,0.6478,1.1857,0.1188,5.8769,0.2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603,116,53,104,149,306,184,0,11,0,11,0,11,59,85,0,11,8.8,3.9,3.0,4.3,8.7,5.3,0.0,0.8,0.0,0.8,0.0,0.8,1.7,2.4,0.0,0.8
42,Pennsylvania,PA,42095,Northampton County,42095015700,Census Tract 157; Northampton County; Pennsylvania,1.33865810522,3042,14,1411,126,1290,113,344,156,134,67,458,180,253,124,141,67,585,118,427,83,375,117,21,22,105,88,297,147,120,59,85,69,23,33,15,17,24,3,11.4,5.2,7.7,3.9,35.5,13.6,10.8,5.3,4.7,2.2,19.2,3.9,14.0,2.7,12.4,3.9,1.6,1.7,3.6,3.0,9.8,4.8,8.5,4.1,6.0,4.7,1.8,2.6,1.2,1.3,0.8,0.1,0.3126,0.7647,0.8321,0.7295,0.5471,3.186,0.7299,0.5104,0.1365,0.3791,0.1653,0.8579,2.0492,0.2641,0.3525,0.3525,0.3525,0.6736,0.7857,0.7138,0.0894,0.6478,2.9103,0.7944,8.498,0.6661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,160,82,75,92,66,70,56,82,0,11,0,11,100,87,0,11,12.4,6.3,2.5,3.0,2.2,2.3,1.8,2.7,0.0,1.0,0.0,1.0,3.3,2.9,0.0,1.0
42,Pennsylvania,PA,42095,Northampton County,42095015801,Census Tract 158.01; Northampton County; Pennsylvania,12.36943587391,5109,291,1933,133,1906,132,341,140,44,36,234,99,226,121,67,63,1120,171,1138,218,400,129,127,97,0,64,142,430,0,22,15,18,10,21,90,56,19,7,6.7,2.7,1.8,1.5,12.3,5.1,6.2,3.3,1.3,1.2,21.9,3.4,22.3,3.7,7.9,2.6,6.7,5.1,0.0,1.3,2.8,8.4,0.0,1.1,0.8,1.0,0.5,1.1,4.7,2.9,0.4,0.1,0.1375,0.1213,0.0832,0.4449,0.1004,0.8873,0.0706,0.6771,0.6698,0.1122,0.6762,0.0,2.1353,0.3074,0.0589,0.0589,0.0589,0.0,0.5669,0.4318,0.3782,0.5403,1.9172,0.35,4.9987,0.1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436,155,68,0,16,69,75,27,25,0,16,0,16,46,58,0,16,8.1,3.5,0.0,0.6,1.4,1.5,0.5,0.5,0.0,0.6,0.0,0.6,0.9,1.1,0.0,0.6
42,Pennsylvania,PA,42095,Northampton County,42095015802,Census Tract 158.02; Northampton County; Pennsylvania,12.580866873518,3422,292,1225,117,1179,119,638,489,117,78,187,67,154,77,124,81,443,107,863,178,266,94,33,39,8,44,99,428,0,15,36,35,47,56,24,35,0,11,18.6,14.2,6.2,4.5,15.9,5.5,6.6,3.2,3.6,2.4,12.9,3.2,25.2,4.8,7.8,2.8,2.8,3.3,0.3,1.4,2.9,12.5,0.0,1.2,2.9,2.9,4.0,4.7,2.0,3.0,0.0,0.3,0.5684,0.661,0.2109,0.476,0.4056,2.3219,0.4525,0.1919,0.8236,0.1066,0.3068,0.3815,1.8104,0.1668,0.0636,0.0636,0.0636,0.0,0.6986,0.8932,0.1594,0.0,1.7512,0.2832,5.9471,0.2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721,79,50,0,11,85,90,0,11,0,11,0,11,14,24,0,11,6.7,4.3,0.0,0.9,2.5,2.7,0.0,0.9,0.0,0.9,0.0,0.9,0.4,0.7,0.0,0.9
42,Pennsylvania,PA,42095,Northampton County,42095015901,Census Tract 159.01; Northampton County; Pennsylvania,18.104535522202,5103,481,2076,202,1973,206,367,147,44,38,468,169,281,113,216,146,1271,139,922,249,731,162,17,21,1,62,440,718,0,22,381,157,50,42,75,95,7,6,7.2,2.8,1.9,1.6,23.7,8.2,7.8,3.1,4.2,2.8,24.9,2.7,18.1,4.5,14.3,3.3,0.9,1.1,0.0,1.2,8.6,14.0,0.0,1.1,18.4,7.0,2.5,2.1,3.8,4.8,0.1,0.1,0.1542,0.1363,0.5485,0.5627,0.4878,1.8895,0.3186,0.8192,0.3513,0.5125,0.0985,0.0,1.7815,0.1559,0.3088,0.3088,0.3088,0.0,0.9621,0.7897,0.3121,0.3021,2.366,0.57,6.3458,0.2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2435,461,150,23,38,84,82,0,16,0,16,0,16,44,52,289,319,23.4,7.4,0.5,0.7,1.6,1.6,0.0,0.6,0.0,0.6,0.0,0.6,0.9,1.0,5.7,6.2
42,Pennsylvania,PA,42095,Northampton County,42095015902,Census Tract 159.02; Northampton County; Pennsylvania,19.424918647558,4390,490,1556,119,1504,118,259,104,0,11,228,84,250,103,256,148,855,127,833,223,435,144,5,14,44,65,308,684,0,15,146,67,16,26,70,65,5,2,5.9,2.3,0.0,1.2,15.2,5.5,7.8,3.5,5.8,3.3,19.5,2.6,19.0,3.9,9.9,3.0,0.3,0.9,1.1,1.6,7.0,15.6,0.0,1.0,9.4,4.2,1.1,1.7,4.7,4.3,0.1,0.0,0.1143,0.0,0.1818,0.5627,0.6511,1.5099,0.2054,0.5274,0.4163,0.2191,0.0547,0.6414,1.8589,0.1826,0.2464,0.2464,0.2464,0.0,0.8533,0.5882,0.3782,0.3021,2.1218,0.4497,5.737,0.2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346,129,78,11,15,182,181,6,11,0,11,0,11,109,83,0,11,8.6,5.1,0.3,0.3,4.1,4.1,0.1,0.2,0.0,0.7,0.0,0.7,2.5,1.8,0.0,0.7
42,Pennsylvania,PA,42095,Northampton County,42095016001,Census Tract 160.01; Northampton County; Pennsylvania,16.27730356008,6218,523,2790,261,2605,261,414,267,166,114,499,276,194,101,69,67,1477,324,910,185,779,320,62,55,19,69,188,771,0,22,141,83,0,22,177,249,0,16,6.7,4.3,4.8,3.2,19.2,10.4,4.1,2.2,1.1,1.1,23.8,5.4,14.6,3.4,12.5,5.2,2.4,2.1,0.3,1.1,3.0,12.4,0.0,0.8,5.1,3.0,0.0,0.8,6.8,9.1,0.0,0.3,0.1375,0.5206,0.3674,0.2723,0.0814,1.3792,0.1756,0.7805,0.1629,0.3862,0.2574,0.3815,1.9685,0.2232,0.0689,0.0689,0.0689,0.0,0.7618,0.0,0.5159,0.0,1.2777,0.1356,4.6943,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815,449,266,0,16,15,26,115,163,0,16,0,16,58,63,0,16,17.2,9.1,0.0,0.5,0.2,0.4,1.8,2.7,0.0,0.5,0.0,0.5,0.9,1.0,0.0,0.5
42,Pennsylvania,PA,42095,Northampton County,42095016002,Census Tract 160.02; Northampton County; Pennsylvania,13.062244561344,4527,519,2009,231,1841,214,702,350,185,108,455,139,282,136,324,198,1007,179,931,266,534,171,84,80,0,44,386,715,0,15,474,124,17,18,65,39,3,2,15.7,7.6,8.2,4.7,24.7,7.0,8.5,4.0,7.2,4.2,22.2,3.7,20.6,4.9,11.8,3.6,4.6,4.3,0.0,1.0,8.5,15.8,0.0,0.7,23.6,5.7,0.9,1.0,3.5,2.0,0.1,0.0,0.4636,0.7955,0.5818,0.602,0.7609,3.2038,0.7358,0.6962,0.5388,0.3345,0.5165,0.0,2.086,0.2847,0.3062,0.3062,0.3062,0.0,0.9859,0.5394,0.2888,0.3021,2.1162,0.4465,7.7122,0.5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2002,336,126,138,135,94,104,0,11,0,11,0,11,136,113,18,27,18.3,6.1,3.0,2.8,2.1,2.3,0.0,0.7,0.0,0.7,0.0,0.7,3.0,2.5,0.4,0.6
42,Pennsylvania,PA,42095,Northampton County,42095016100,Census Tract 161; Northampton County; Pennsylvania,0.751661056988,1918,269,809,140,737,128,344,236,21,20,227,118,152,48,29,18,321,54,319,59,251,90,31,17,0,44,322,315,20,29,38,35,6,14,22,18,0,11,18.1,12.1,1.8,1.8,30.8,15.1,10.7,3.7,1.5,1.0,16.7,3.4,16.6,2.1,13.1,4.7,4.2,2.2,0.0,2.3,16.8,16.3,2.5,3.6,4.7,4.3,0.8,1.9,3.0,2.4,0.0,0.6,0.5479,0.1213,0.7524,0.7254,0.1231,2.2701,0.436,0.3753,0.2499,0.4241,0.4715,0.0,1.5208,0.0876,0.5306,0.5306,0.5306,0.4384,0.7527,0.515,0.2459,0.0,1.952,0.3694,6.2735,0.2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361,78,30,22,31,262,230,0,11,0,11,0,11,38,26,0,11,10.6,4.1,1.1,1.5,13.7,10.5,0.0,1.5,0.0,1.5,0.0,1.5,2.0,1.4,0.0,1.5
42,Pennsylvania,PA,42095,Northampton County,42095016201,Census Tract 162.01; Northampton County; Pennsylvania,1.111596538346,5349,547,2573,274,2186,239,1183,426,58,59,503,190,235,132,105,72,871,170,1054,320,808,285,187,110,37,84,818,754,170,70,0,16,0,22,227,96,28,4,23.3,8.1,2.1,2.2,23.0,8.3,5.8,3.5,2.0,1.4,16.3,3.6,19.7,4.8,15.2,5.2,8.5,4.9,0.7,1.6,15.3,14.0,6.6,2.6,0.0,1.2,0.0,1.0,10.4,4.2,0.5,0.1,0.6921,0.1583,0.5215,0.4091,0.1941,1.9751,0.3425,0.3539,0.4697,0.5809,0.7706,0.5441,2.7192,0.6659,0.4984,0.4984,0.4984,0.6166,0.0,0.0,0.6574,0.5828,1.8568,0.3235,7.0495,0.4119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4537,258,104,57,83,628,180,63,77,0,16,0,16,70,94,0,16,11.8,4.6,1.1,1.5,11.7,3.3,1.2,1.4,0.0,0.6,0.0,0.6,1.3,1.8,0.0,0.6
42,Pennsylvania,PA,42095,Northampton County,42095016202,Census Tract 162.02; Northampton County; Pennsylvania,1.358935410056,4992,544,2098,265,2009,260,706,331,162,83,516,167,300,162,247,139,1006,294,885,195,906,204,112,60,49,60,669,762,107,57,11,17,9,17,161,95,0,11,14.1,6.5,6.1,3.1,25.7,7.6,8.1,4.2,4.9,2.7,20.2,5.2,17.7,3.5,18.1,4.0,5.6,2.9,1.0,1.3,13.4,15.2,5.1,2.6,0.5,0.8,0.4,0.8,8.0,4.7,0.0,0.2,0.4036,0.6531,0.6135,0.5815,0.5677,2.8194,0.6128,0.5719,0.3232,0.748,0.6015,0.6253,2.8699,0.74,0.455,0.455,0.455,0.5666,0.5178,0.4112,0.5738,0.0,2.0694,0.4256,8.2137,0.6211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5720,360,179,76,101,401,234,118,98,0,11,0,11,74,62,0,11,17.9,8.2,1.5,2.0,8.0,4.6,2.4,2.0,0.0,0.6,0.0,0.6,1.5,1.2,0.0,0.6
42,Pennsylvania,PA,42095,Northampton County,42095016300,Census Tract 163; Northampton County; Pennsylvania,0.717748946124,2956,17,1184,103,1184,103,440,197,53,33,346,131,118,49,51,37,471,77,590,127,386,99,26,22,0,44,803,326,128,83,0,11,0,15,107,83,0,11,14.9,6.7,3.1,2.0,29.2,10.8,5.4,2.2,1.8,1.3,15.9,2.6,20.0,4.3,13.3,3.4,2.2,1.8,0.0,1.6,27.2,11.0,10.8,6.9,0.0,2.5,0.0,1.3,9.0,6.7,0.0,0.4,0.436,0.2905,0.715,0.379,0.1639,1.9844,0.3457,0.3282,0.4925,0.4405,0.2344,0.0,1.4956,0.0815,0.6947,0.6947,0.6947,0.7283,0.0,0.0,0.6129,0.0,1.3412,0.1515,5.5159,0.1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,138,88,201,159,521,262,0,11,0,11,0,11,81,63,0,11,11.7,6.9,6.8,5.4,17.6,8.9,0.0,1.0,0.0,1.0,0.0,1.0,2.7,2.1,0.0,1.0
42,Pennsylvania,PA,42095,Northampton County,42095016400,Census Tract 164; Northampton County; Pennsylvania,10.846204796405999,5405,28,2231,205,2103,177,322,183,57,50,392,145,159,76,83,67,1177,197,1176,285,556,263,47,47,86,104,1089,482,190,121,140,89,0,22,99,60,0,16,6.0,3.4,2.1,1.8,18.6,6.7,4.1,1.9,1.5,1.2,21.8,3.7,21.8,5.3,10.3,4.9,2.2,2.2,1.6,2.0,20.1,8.9,8.5,5.4,6.3,4.0,0.0,1.0,4.7,2.8,0.0,0.3,0.1166,0.1583,0.3356,0.2723,0.1231,1.0059,0.0939,0.6721,0.6282,0.2482,0.2344,0.724,2.5069,0.5444,0.5904,0.5904,0.5904,0.6736,0.7942,0.0,0.3782,0.0,1.846,0.3197,5.9492,0.2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4195,155,90,89,95,736,451,96,134,0,16,0,16,168,157,0,16,7.4,4.2,1.6,1.8,13.6,8.3,1.8,2.5,0.0,0.6,0.0,0.6,3.1,2.9,0.0,0.6
42,Pennsylvania,PA,42095,Northampton County,42095016500,Census Tract 165; Northampton County; Pennsylvania,14.550870474894,5047,27,2058,131,1964,127,871,263,187,84,424,127,253,188,114,85,1457,258,771,129,692,154,0,22,35,69,336,152,0,22,298,76,26,22,18,21,10,9,17.4,5.2,7.6,3.3,21.6,6.3,6.4,4.8,2.3,1.7,28.9,5.1,15.3,2.6,13.7,3.1,0.0,1.1,0.7,1.4,6.7,3.0,0.0,1.1,14.5,4.0,1.4,1.1,0.9,1.1,0.2,0.2,0.5217,0.7573,0.4618,0.4619,0.2273,2.43,0.4848,0.9212,0.1916,0.4678,0.0,0.5441,2.1247,0.3035,0.2303,0.2303,0.2303,0.0,0.9259,0.6462,0.0697,0.402,2.0438,0.4118,6.8288,0.3751,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,4010,275,183,30,34,256,140,0,16,0,16,0,16,50,55,0,16,14.0,8.9,0.6,0.7,5.1,2.8,0.0,0.6,0.0,0.6,0.0,0.6,1.0,1.1,0.0,0.6
